Date des Kudos,Type de Kudos,ID parent
10 août 2021 à 15:23:18,Activité,5769498766
10 août 2021 à 15:23:30,Activité,5768228513
21 août 2021 à 13:39:42,Activité,5828017277
22 août 2021 à 10:30:47,Activité,5833215955
22 août 2021 à 10:30:49,Activité,5833312188
22 août 2021 à 10:30:54,Activité,5830043800
22 août 2021 à 10:31:03,Activité,5824059009
22 août 2021 à 10:31:06,Activité,5828009369
22 août 2021 à 10:31:11,Activité,5823639078
22 août 2021 à 10:31:13,Activité,5823627525
22 août 2021 à 10:31:14,Activité,5823447846
22 août 2021 à 10:31:16,Activité,5820406579
22 août 2021 à 10:31:18,Activité,5819598341
22 août 2021 à 10:31:34,Activité,5818008252
22 août 2021 à 10:31:37,Activité,5817371532
22 août 2021 à 10:31:49,Activité,5817075135
22 août 2021 à 10:31:55,Activité,5816813035
22 août 2021 à 10:31:56,Activité,5817587581
22 août 2021 à 10:31:58,Activité,5814149501
22 août 2021 à 10:31:59,Activité,5813541251
22 août 2021 à 10:32:01,Activité,5813600891
22 août 2021 à 10:32:02,Activité,5811778968
22 août 2021 à 10:32:04,Activité,5811774353
22 août 2021 à 10:32:06,Activité,5811618805
22 août 2021 à 10:32:11,Activité,5811124302
22 août 2021 à 10:32:14,Activité,5817587001
22 août 2021 à 10:32:21,Activité,5817089954
22 août 2021 à 10:32:26,Activité,5805608523
22 août 2021 à 10:32:27,Activité,5805594171
22 août 2021 à 10:32:29,Activité,5803135237
22 août 2021 à 10:32:31,Activité,5802507762
22 août 2021 à 10:32:36,Activité,5802371312
22 août 2021 à 10:32:45,Activité,5800709874
22 août 2021 à 10:32:49,Activité,5797083192
22 août 2021 à 10:32:54,Activité,5795456224
22 août 2021 à 10:33:06,Activité,5795003013
22 août 2021 à 10:33:15,Activité,5788852732
22 août 2021 à 10:33:17,Activité,5787225070
22 août 2021 à 10:33:23,Activité,5784711182
22 août 2021 à 10:33:27,Activité,5781108009
22 août 2021 à 10:33:31,Activité,5780132881
22 août 2021 à 10:33:39,Activité,5780850114
22 août 2021 à 10:33:44,Activité,5775190013
22 août 2021 à 10:33:58,Activité,5774375829
22 août 2021 à 10:34:06,Activité,5774136526
22 août 2021 à 10:34:08,Activité,5771670316
22 août 2021 à 10:34:10,Activité,5770884439
22 août 2021 à 12:38:33,Activité,5834170464
23 août 2021 à 15:20:19,Activité,5839214038
24 août 2021 à 17:28:09,Activité,5846069446
24 août 2021 à 17:28:23,Activité,5846052175
24 août 2021 à 17:28:31,Activité,5844961393
24 août 2021 à 17:28:38,Activité,5840256782
25 août 2021 à 10:31:32,Activité,5849751219
25 août 2021 à 10:31:38,Activité,5849456448
25 août 2021 à 10:31:47,Activité,5849312194
25 août 2021 à 10:31:53,Activité,5849155370
25 août 2021 à 10:31:57,Activité,5846761784
26 août 2021 à 22:23:14,Activité,5857213340
26 août 2021 à 22:23:21,Activité,5855255203
28 août 2021 à 16:46:50,Activité,5862400339
28 août 2021 à 16:46:56,Activité,5861737560
28 août 2021 à 16:47:01,Activité,5860874594
28 août 2021 à 16:47:05,Activité,5860558501
28 août 2021 à 16:47:13,Activité,5860534819
28 août 2021 à 16:47:18,Activité,5860087253
28 août 2021 à 16:47:41,Activité,5856612883
28 août 2021 à 16:47:46,Activité,5857738658
28 août 2021 à 16:47:55,Activité,5862307631
28 août 2021 à 16:48:05,Activité,5865080785
30 août 2021 à 06:12:17,Activité,5870137577
30 août 2021 à 06:12:31,Activité,5868067444
30 août 2021 à 06:13:11,Activité,5871225820
30 août 2021 à 06:14:02,Activité,5870966338
30 août 2021 à 06:14:11,Activité,5870744126
30 août 2021 à 06:14:22,Activité,5872139267
30 août 2021 à 06:14:31,Activité,5873821842
3 sept. 2021 à 05:37:43,Activité,5893691104
3 sept. 2021 à 05:37:50,Activité,5892607971
3 sept. 2021 à 05:38:06,Activité,5892605287
3 sept. 2021 à 05:38:17,Activité,5888581416
3 sept. 2021 à 05:38:19,Activité,5889624251
3 sept. 2021 à 05:38:23,Activité,5889656542
3 sept. 2021 à 05:38:28,Activité,5889656832
3 sept. 2021 à 05:38:43,Activité,5887861958
3 sept. 2021 à 05:38:51,Activité,5887536323
3 sept. 2021 à 05:38:53,Activité,5883560202
3 sept. 2021 à 05:38:57,Activité,5881541891
3 sept. 2021 à 05:39:02,Activité,5881494546
3 sept. 2021 à 05:39:07,Activité,5881439881
4 sept. 2021 à 10:49:39,Activité,5900090634
4 sept. 2021 à 10:49:46,Activité,5899644742
4 sept. 2021 à 10:49:54,Activité,5897953771
5 sept. 2021 à 10:52:55,Activité,5908888121
5 sept. 2021 à 10:52:57,Activité,5908685733
5 sept. 2021 à 10:53:03,Activité,5908520047
5 sept. 2021 à 10:53:10,Activité,5908519271
5 sept. 2021 à 11:24:16,Activité,5905101385
5 sept. 2021 à 13:45:45,Activité,5909370838
5 sept. 2021 à 13:46:21,Activité,5909721269
5 sept. 2021 à 13:46:24,Activité,5909351816
5 sept. 2021 à 20:54:50,Activité,5911812234
5 sept. 2021 à 20:55:03,Activité,5910811043
6 sept. 2021 à 18:26:37,Activité,5915557647
8 sept. 2021 à 17:19:29,Activité,5923107714
8 sept. 2021 à 17:19:32,Activité,5925534580
8 sept. 2021 à 17:19:38,Activité,5921010808
8 sept. 2021 à 17:19:44,Activité,5920088137
8 sept. 2021 à 17:19:46,Activité,5920425515
8 sept. 2021 à 17:19:51,Activité,5919718915
9 sept. 2021 à 13:57:39,Activité,5931445206
9 sept. 2021 à 15:29:26,Activité,5932431466
9 sept. 2021 à 15:29:29,Activité,5931442607
9 sept. 2021 à 15:29:42,Activité,5928680464
9 sept. 2021 à 17:29:19,Activité,5933014757
11 sept. 2021 à 06:55:32,Activité,5936695548
12 sept. 2021 à 10:49:07,Activité,5947137137
12 sept. 2021 à 10:49:15,Activité,5947107836
12 sept. 2021 à 10:49:21,Activité,5947292377
12 sept. 2021 à 10:49:23,Activité,5947296102
12 sept. 2021 à 12:38:14,Activité,5947685673
12 sept. 2021 à 12:39:22,Activité,5946333871
12 sept. 2021 à 12:39:24,Activité,5944290315
12 sept. 2021 à 12:39:33,Activité,5941781198
12 sept. 2021 à 12:39:41,Activité,5941018778
13 sept. 2021 à 06:58:42,Activité,5949185724
13 sept. 2021 à 06:58:49,Activité,5948564243
13 sept. 2021 à 17:01:31,Activité,5952715991
13 sept. 2021 à 20:13:09,Activité,5954600618
13 sept. 2021 à 20:13:14,Activité,5954558720
14 sept. 2021 à 17:48:36,Activité,5959895952
14 sept. 2021 à 17:48:49,Activité,5958211789
14 sept. 2021 à 17:48:56,Activité,5958036898
14 sept. 2021 à 17:49:00,Activité,5958890848
14 sept. 2021 à 17:49:01,Activité,5958760652
16 sept. 2021 à 08:06:16,Activité,5963746666
16 sept. 2021 à 08:06:19,Activité,5963581247
16 sept. 2021 à 08:06:22,Activité,5960394485
16 sept. 2021 à 18:30:22,Activité,5970447952
16 sept. 2021 à 18:30:29,Activité,5968816055
16 sept. 2021 à 18:30:31,Activité,5968647860
16 sept. 2021 à 18:30:33,Activité,5968647618
16 sept. 2021 à 18:30:40,Activité,5968911779
16 sept. 2021 à 18:30:42,Activité,5969039607
18 sept. 2021 à 05:37:21,Activité,5975938554
18 sept. 2021 à 05:37:23,Activité,5975936543
18 sept. 2021 à 05:37:27,Activité,5974799847
18 sept. 2021 à 05:37:30,Activité,5974878049
18 sept. 2021 à 05:37:32,Activité,5974064227
18 sept. 2021 à 05:37:34,Activité,5973298171
19 sept. 2021 à 10:46:38,Activité,5984432284
19 sept. 2021 à 15:54:52,Activité,5986487589
19 sept. 2021 à 15:55:04,Activité,5986487963
19 sept. 2021 à 15:55:09,Activité,5986483396
19 sept. 2021 à 15:55:18,Activité,5986479855
22 sept. 2021 à 05:50:30,Activité,5990174199
22 sept. 2021 à 05:50:35,Activité,5991949898
22 sept. 2021 à 05:50:40,Activité,5995030505
23 sept. 2021 à 06:11:17,Activité,6000905176
23 sept. 2021 à 06:11:50,Activité,6000637150
23 sept. 2021 à 06:12:03,Activité,6000896339
23 sept. 2021 à 06:12:05,Activité,6000893620
24 sept. 2021 à 05:34:18,Activité,6007136843
24 sept. 2021 à 05:34:22,Activité,6007043178
24 sept. 2021 à 05:34:27,Activité,6002700459
26 sept. 2021 à 12:08:34,Activité,6021742028
26 sept. 2021 à 12:08:39,Activité,6020849355
26 sept. 2021 à 12:08:42,Activité,6020849324
26 sept. 2021 à 12:08:44,Activité,6020849281
27 sept. 2021 à 20:51:29,Publication,18029997
27 sept. 2021 à 20:51:46,Publication,18030554
28 sept. 2021 à 20:54:13,Activité,6034473818
28 sept. 2021 à 20:54:15,Activité,6034477499
28 sept. 2021 à 20:55:03,Activité,6031841208
30 sept. 2021 à 08:31:24,Activité,6038933814
30 sept. 2021 à 08:31:40,Activité,6036729261
30 sept. 2021 à 21:28:32,Activité,6043559598
30 sept. 2021 à 21:28:46,Activité,6042106057
30 sept. 2021 à 21:28:49,Activité,6039528360
2 oct. 2021 à 10:06:30,Activité,6050563898
2 oct. 2021 à 10:06:37,Activité,6046239630
3 oct. 2021 à 11:07:59,Activité,6056828291
3 oct. 2021 à 11:08:10,Activité,6056482513
3 oct. 2021 à 14:31:59,Activité,6057557562
3 oct. 2021 à 14:32:06,Activité,6057375962
5 oct. 2021 à 19:31:35,Activité,6066631750
5 oct. 2021 à 19:33:19,Activité,6063966407
5 oct. 2021 à 19:33:26,Activité,6063970628
5 oct. 2021 à 19:33:29,Activité,6063966957
8 oct. 2021 à 16:33:20,Activité,6077823762
8 oct. 2021 à 16:33:27,Activité,6082147287
8 oct. 2021 à 16:33:28,Activité,6081771497
8 oct. 2021 à 16:33:36,Activité,6074144281
8 oct. 2021 à 16:33:38,Activité,6073327554
8 oct. 2021 à 16:33:39,Activité,6072354906
8 oct. 2021 à 16:33:49,Activité,6063643019
10 oct. 2021 à 11:23:17,Activité,6091703427
10 oct. 2021 à 12:14:47,Activité,6091454899
12 oct. 2021 à 19:58:19,Activité,6096567721
12 oct. 2021 à 20:00:51,Activité,6093914843
14 oct. 2021 à 19:43:27,Activité,6108358334
14 oct. 2021 à 19:43:28,Activité,6106489278
14 oct. 2021 à 19:43:32,Activité,6098550536
16 oct. 2021 à 20:18:14,Activité,6121616599
16 oct. 2021 à 20:18:21,Activité,6121620526
16 oct. 2021 à 20:18:23,Activité,6119200320
16 oct. 2021 à 20:18:29,Activité,6119199372
17 oct. 2021 à 19:12:17,Activité,6124970299
17 oct. 2021 à 19:12:40,Activité,6128028134
17 oct. 2021 à 19:12:43,Activité,6125552617
17 oct. 2021 à 19:12:47,Activité,6125538391
17 oct. 2021 à 19:13:09,Activité,6124643512
18 oct. 2021 à 15:32:30,Activité,6130450512
18 oct. 2021 à 15:32:32,Activité,6130449197
24 oct. 2021 à 06:33:49,Activité,6150263939
24 oct. 2021 à 06:33:56,Activité,6155248660
24 oct. 2021 à 06:34:00,Activité,6150041007
24 oct. 2021 à 06:34:02,Activité,6149823374
24 oct. 2021 à 06:34:04,Activité,6149277575
24 oct. 2021 à 06:34:05,Activité,6149227747
24 oct. 2021 à 06:34:07,Activité,6149199920
24 oct. 2021 à 06:34:09,Activité,6146583517
24 oct. 2021 à 06:34:14,Activité,6140425077
24 oct. 2021 à 06:34:18,Activité,6140492418
24 oct. 2021 à 06:34:23,Activité,6139740980
24 oct. 2021 à 06:34:33,Activité,6136553489
24 oct. 2021 à 06:34:35,Activité,6135574305
24 oct. 2021 à 06:34:45,Activité,6135339767
24 oct. 2021 à 06:35:14,Activité,6135573473
24 oct. 2021 à 06:35:19,Activité,6132648536
24 oct. 2021 à 06:35:23,Activité,6132180318
24 oct. 2021 à 06:35:25,Activité,6132179437
24 oct. 2021 à 06:35:28,Activité,6132177885
26 oct. 2021 à 19:32:50,Activité,6168299279
26 oct. 2021 à 19:32:56,Activité,6165664218
26 oct. 2021 à 19:33:02,Activité,6159098538
29 oct. 2021 à 18:44:26,Activité,6182629900
29 oct. 2021 à 18:45:06,Activité,6177502289
31 oct. 2021 à 08:17:42,Activité,6186124389
31 oct. 2021 à 08:17:44,Activité,6186136494
31 oct. 2021 à 08:17:46,Activité,6186132906
31 oct. 2021 à 08:17:56,Activité,6182461271
31 oct. 2021 à 14:53:02,Activité,6191962972
31 oct. 2021 à 14:53:31,Activité,6192225931
1 nov. 2021 à 20:00:34,Activité,6197317803
2 nov. 2021 à 10:16:30,Activité,6199884403
2 nov. 2021 à 10:16:40,Activité,6197397899
3 nov. 2021 à 19:57:52,Activité,6201601571
3 nov. 2021 à 19:57:55,Activité,6204813591
5 nov. 2021 à 08:07:01,Activité,6211147169
5 nov. 2021 à 11:31:40,Activité,6214032487
5 nov. 2021 à 13:58:54,Activité,6211609173
6 nov. 2021 à 10:27:36,Activité,6215245007
6 nov. 2021 à 10:27:45,Activité,6215062517
6 nov. 2021 à 10:28:41,Activité,6205185191
6 nov. 2021 à 10:28:50,Activité,6206742998
6 nov. 2021 à 10:28:57,Activité,6205945391
7 nov. 2021 à 21:39:27,Activité,6225051381
7 nov. 2021 à 21:39:29,Activité,6222877922
9 nov. 2021 à 19:03:29,Activité,6233354444
9 nov. 2021 à 19:05:20,Activité,6230510420
11 nov. 2021 à 16:39:37,Activité,6243750152
11 nov. 2021 à 16:44:26,Activité,6242745130
12 nov. 2021 à 17:45:39,Activité,6247248542
12 nov. 2021 à 19:08:54,Activité,6248407344
13 nov. 2021 à 19:26:23,Activité,6250004884
14 nov. 2021 à 11:54:31,Activité,6255518395
14 nov. 2021 à 11:54:34,Activité,6255992502
14 nov. 2021 à 11:54:41,Activité,6255242452
14 nov. 2021 à 11:54:45,Activité,6255241449
14 nov. 2021 à 11:54:47,Activité,6252762236
14 nov. 2021 à 11:54:48,Activité,6251071753
14 nov. 2021 à 19:17:55,Activité,6256656938
15 nov. 2021 à 06:58:43,Activité,6255428923
15 nov. 2021 à 17:41:11,Activité,6260620786
15 nov. 2021 à 17:41:13,Activité,6260426058
16 nov. 2021 à 06:38:29,Activité,6262506144
16 nov. 2021 à 19:46:32,Activité,6266269346
16 nov. 2021 à 19:47:09,Activité,6265159020
18 nov. 2021 à 18:04:50,Activité,6275164878
19 nov. 2021 à 06:23:27,Activité,6276063171
19 nov. 2021 à 06:23:50,Activité,6271735585
19 nov. 2021 à 06:23:52,Activité,6271735309
19 nov. 2021 à 06:23:54,Activité,6271734050
19 nov. 2021 à 06:23:55,Activité,6271733450
19 nov. 2021 à 06:23:57,Activité,6270545065
19 nov. 2021 à 06:24:01,Activité,6269575039
19 nov. 2021 à 15:12:38,Activité,6278509864
19 nov. 2021 à 15:12:51,Activité,6277942962
19 nov. 2021 à 18:04:49,Activité,6279586623
21 nov. 2021 à 06:45:45,Activité,6282573311
21 nov. 2021 à 06:46:16,Activité,6280540130
21 nov. 2021 à 06:46:18,Activité,6279992769
21 nov. 2021 à 06:46:20,Activité,6281489120
22 nov. 2021 à 08:56:21,Activité,6288695466
22 nov. 2021 à 08:56:32,Activité,6288389589
22 nov. 2021 à 08:56:43,Activité,6287906897
22 nov. 2021 à 08:56:54,Activité,6286876436
22 nov. 2021 à 08:57:00,Activité,6286921511
22 nov. 2021 à 08:57:03,Activité,6286921637
23 nov. 2021 à 16:49:03,Activité,6296313801
23 nov. 2021 à 16:49:18,Activité,6293555998
25 nov. 2021 à 19:56:29,Activité,6306589645
25 nov. 2021 à 19:56:33,Activité,6305850020
25 nov. 2021 à 19:56:42,Activité,6304970380
25 nov. 2021 à 19:56:46,Activité,6302502458
25 nov. 2021 à 19:56:49,Activité,6301946196
25 nov. 2021 à 19:56:55,Activité,6300926526
25 nov. 2021 à 19:57:01,Activité,6300757743
25 nov. 2021 à 19:57:04,Activité,6298557059
25 nov. 2021 à 19:57:07,Activité,6297804464
26 nov. 2021 à 16:44:21,Activité,6309129312
26 nov. 2021 à 16:44:23,Activité,6308982773
27 nov. 2021 à 17:46:52,Activité,6312023038
27 nov. 2021 à 17:46:59,Activité,6312023028
28 nov. 2021 à 16:04:52,Activité,6317898549
28 nov. 2021 à 16:04:55,Activité,6317356297
28 nov. 2021 à 16:05:19,Activité,6316187783
28 nov. 2021 à 16:05:42,Activité,6316003935
28 nov. 2021 à 16:05:44,Activité,6314082960
28 nov. 2021 à 21:40:52,Activité,6319196306
2 déc. 2021 à 18:40:39,Activité,6334336517
4 déc. 2021 à 11:26:38,Activité,6341050781
4 déc. 2021 à 11:26:44,Activité,6338886615
4 déc. 2021 à 11:27:10,Activité,6337584339
4 déc. 2021 à 11:27:12,Activité,6335620808
4 déc. 2021 à 11:27:14,Activité,6335091071
4 déc. 2021 à 11:28:32,Activité,6331128222
4 déc. 2021 à 11:28:33,Activité,6330997580
4 déc. 2021 à 11:28:34,Activité,6330762494
4 déc. 2021 à 11:28:37,Activité,6329683908
4 déc. 2021 à 11:28:38,Activité,6326921864
4 déc. 2021 à 11:28:40,Activité,6322091401
4 déc. 2021 à 11:28:41,Activité,6322090669
5 déc. 2021 à 21:21:18,Activité,6347287333
5 déc. 2021 à 21:23:07,Activité,6344039655
5 déc. 2021 à 21:23:11,Activité,6345849329
9 déc. 2021 à 17:13:03,Activité,6362399280
9 déc. 2021 à 17:13:35,Activité,6359964490
10 déc. 2021 à 10:35:55,Activité,6362639306
10 déc. 2021 à 21:14:19,Activité,6367190381
10 déc. 2021 à 21:14:25,Activité,6366327153
12 déc. 2021 à 13:02:31,Activité,6374624922
12 déc. 2021 à 13:02:50,Activité,6373459161
12 déc. 2021 à 13:02:55,Activité,6371607274
12 déc. 2021 à 13:02:57,Activité,6371249853
14 déc. 2021 à 07:56:07,Activité,6380350154
14 déc. 2021 à 14:44:02,Activité,6382411778
14 déc. 2021 à 14:44:21,Activité,6382480838
14 déc. 2021 à 14:44:25,Activité,6379843826
15 déc. 2021 à 07:33:08,Activité,6384130671
15 déc. 2021 à 07:33:49,Activité,6382885959
