ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque maximum,Mesure d'effort,Déplacement-transport,Équipement utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque maximum,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Mesure d'effort,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,"<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Mesure d'effort ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,"<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
3080238406,30 janv. 2020 à 08:48:25,Course à pied matinale,Course à pied,,4,0,60.0,0,false,,activities/3288218015.fit.gz,73.0,,4.0,4.0,,0.0,0.0,,0.0,40.79999923706055,41.20000076293945,0.0,0.0,,,,,60.0,60.0,,,0.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
3080238841,7 févr. 2020 à 11:31:39,Course à pied le midi,Course à pied,,2497,"8,08",171.0,56,false,,activities/3288218344.fit.gz,73.0,,2497.0,2497.0,8086.39990234375,6.099999904632568,3.239000082015991,10.0,4.0,38.599998474121094,48.400001525878906,6.900000095367432,0.09645824879407883,,,98.0,93.13861846923828,171.0,148.0,,,562.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,8104.60009765625,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
3081875751,8 févr. 2020 à 10:38:59,Sortie à vélo le midi,Vélo,,3473,"20,33",171.0,32,false,BMC streetfire,activities/3290038259.fit.gz,73.0,9.0,3473.0,3193.0,20329.900390625,12.300000190734863,6.4039998054504395,242.0,233.0,19.600000381469727,131.0,32.70000076293945,-0.013772817328572273,,,141.0,81.06988525390625,171.0,132.0,,132.5732879638672,472.0,,10.0,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3105283271,16 févr. 2020 à 09:26:58,Course à pied matinale,Course à pied,,2633,"7,51",172.0,33,false,,activities/3316187352.fit.gz,73.0,,2633.0,2473.0,7518.10009765625,5.599999904632568,3.0399999618530273,41.0,47.0,61.599998474121094,88.0,14.5,-0.005320493131875992,,,108.0,95.47761535644531,172.0,141.0,,,557.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,7594.2001953125,1581843584.0,8.0,13.819999694824219,13.819999694824219,10.319999694824219,0.7900000214576721,1010.2000122070312,15.539999961853027,25.809999465942383,214.0,0.04910000041127205,1581837184.0,1581874432.0,0.7799999713897705,,342059.0,,,,,,,,,,,,,,
3111968718,18 févr. 2020 à 17:40:04,Course à pied le soir,Course à pied,,1207,"3,56",177.0,30,false,,activities/3323677991.fit.gz,73.0,,1207.0,1207.0,3561.199951171875,7.199999809265137,2.950000047683716,,0.0,72.4000015258789,72.4000015258789,0.0,0.0,,,105.0,90.76612091064453,177.0,152.0,,,295.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,3561.199951171875,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
3145423782,1 mars 2020 à 15:02:42,2x15 FTP Intervals,Vélo virtuel,,1972,"11,42",,,false,BMC streetfire,activities/3360877056.fit.gz,73.0,9.0,1972.0,1803.0,11428.2998046875,17.799999237060547,5.789999961853027,228.0,0.0,4.400000095367432,132.8000030517578,18.299999237060547,0.4130098223686218,,,109.0,69.52864837646484,,0.0,,155.31861877441406,265.0,,,,,,,,,,,,162.0,1973.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3151372210,3 mars 2020 à 18:44:24,Pre-Training Plan,Vélo virtuel,,2175,"14,38",168.0,21,false,BMC streetfire,activities/3367533250.fit.gz,73.0,9.0,2175.0,2114.0,14388.599609375,14.199999809265137,6.61299991607666,172.0,0.0,3.0,128.1999969482422,9.0,0.7575441598892212,,,117.0,96.89249420166016,168.0,133.0,,150.60772705078125,302.0,,,21.0,,,,,,,,,160.0,2176.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3162485100,7 mars 2020 à 13:51:24,Sortie à vélo l'après-midi,Vélo,,5602,"32,75",175.0,61,false,BMC streetfire,activities/3379840299.fit.gz,73.0,9.0,5602.0,5188.0,32750.19921875,13.199999809265137,6.388999938964844,416.0,402.0,-27.600000381469727,114.80000305175781,47.099998474121094,0.0067175161093473434,,,145.0,79.9929428100586,175.0,134.0,,133.07662963867188,741.0,,11.0,61.0,,,,,,,,,,,,,0.0,,1.0,,1583586048.0,1.0,10.880000114440918,10.880000114440918,3.4800000190734863,0.6000000238418579,1021.5,3.0199999809265137,4.679999828338623,251.0,0.0,1583562112.0,1583603072.0,0.4300000071525574,1214198.0,,0.0,,0.3100000023841858,16093.0,2.0,374.70001220703125,,,,,,,,
3184791629,15 mars 2020 à 08:53:43,Sortie à vélo matinale,Vélo,,4900,"28,86",177.0,56,false,BMC streetfire,activities/3404629955.fit.gz,73.0,9.0,4900.0,4366.0,28862.19921875,13.699999809265137,6.617000102996826,378.0,396.0,25.399999618530273,141.1999969482422,48.900001525878906,0.01940254122018814,,,132.0,83.47932434082031,177.0,137.0,,138.31381225585938,681.0,,11.0,56.0,,,,,,,,,,,,,0.0,,1.0,,1584259200.0,3.0,7.659999847412109,5.050000190734863,5.579999923706055,0.8700000047683716,1015.5,4.150000095367432,8.8100004196167,189.0,0.0,1584252288.0,1584295040.0,0.7300000190734863,1214198.0,,0.0,,0.9100000262260437,16093.0,1.0,370.79998779296875,,,,,,,,
3202710985,21 mars 2020 à 10:18:26,Yorkshire,Vélo virtuel,,1796,"14,24",168.0,17,false,BMC streetfire,activities/3423990704.fit.gz,73.0,9.0,1796.0,1796.0,14243.400390625,23.399999618530273,7.929999828338623,248.0,0.0,97.0,182.60000610351562,10.100000381469727,0.019658228382468224,,,122.0,102.0308837890625,168.0,133.0,,191.15234375,327.0,,,17.0,,,,,,,,,242.0,1797.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3206442861,22 mars 2020 à 11:11:04,Innsbruck,Vélo virtuel,,2548,"15,01",164.0,22,false,BMC streetfire,activities/3427981922.fit.gz,73.0,9.0,2548.0,2499.0,15011.7001953125,24.0,5.888000011444092,429.0,0.0,279.79998779296875,695.7999877929688,12.199999809265137,1.2496919631958008,,,111.0,98.92787170410156,164.0,133.0,,193.61424255371094,462.0,,,22.0,,,,,,,,,234.0,2549.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3228162034,28 mars 2020 à 15:56:52,London,Vélo virtuel,,2158,"16,93",158.0,20,false,BMC streetfire,activities/3451091878.fit.gz,73.0,9.0,2158.0,2158.0,16931.599609375,19.200000762939453,7.8429999351501465,200.0,0.0,3.0,155.60000610351562,10.699999809265137,0.3520045280456543,,,119.0,95.69573211669922,158.0,134.0,,177.03196716308594,365.0,,,20.0,,,,,,,,,213.0,2159.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3232439311,29 mars 2020 à 17:21:35,Emily's Short Mix,Vélo virtuel,,1800,"16,64",161.0,34,false,BMC streetfire,activities/3455673792.fit.gz,73.0,9.0,1800.0,1800.0,16639.599609375,19.5,9.234000205993652,130.0,0.0,4.199999809265137,64.5999984741211,12.600000381469727,0.01923123188316822,,,115.0,98.48316192626953,161.0,145.0,,223.20367431640625,385.0,,,34.0,,,,,,,,,238.0,1801.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3235385684,30 mars 2020 à 16:34:09,Pre-Training Plan,Vélo virtuel,,1993,"14,77",153.0,15,false,BMC streetfire,activities/3458824085.fit.gz,73.0,9.0,1993.0,1993.0,14776.7998046875,20.5,7.410999774932861,252.0,0.0,4.400000095367432,132.8000030517578,18.5,0.041957661509513855,,,118.0,96.97142791748047,153.0,124.0,,181.86875915527344,344.0,,,15.0,,,,,,,,,199.0,1994.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3242685080,1 avr. 2020 à 15:36:54,London,Vélo virtuel,,2047,"18,57",175.0,21,false,BMC streetfire,activities/3466558712.fit.gz,73.0,9.0,2047.0,2047.0,18572.099609375,22.100000381469727,9.069000244140625,208.0,0.0,3.0,155.60000610351562,10.300000190734863,-0.08292008191347122,,,107.0,94.25405883789062,175.0,125.0,,201.99070739746094,395.0,,,21.0,,,,,,,,,230.0,2048.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3252865712,4 avr. 2020 à 09:39:33,Pre-Training Plan,Vélo virtuel,,2785,"22,70",166.0,37,false,BMC streetfire,activities/3477344976.fit.gz,73.0,9.0,2785.0,2785.0,22705.19921875,19.899999618530273,8.14900016784668,369.0,0.0,4.400000095367432,132.8000030517578,19.799999237060547,0.017617110162973404,,,106.0,97.94585418701172,166.0,139.0,,199.6913299560547,529.0,,,37.0,,,,,,,,,224.0,2786.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3276227454,9 avr. 2020 à 16:24:15,Emily's Short Mix,Vélo virtuel,,1807,"20,04",169.0,39,false,BMC streetfire,activities/3502334401.fit.gz,73.0,9.0,1807.0,1807.0,20044.5,17.799999237060547,11.079999923706055,100.0,0.0,3.0,34.20000076293945,15.399999618530273,0.008980019018054008,,,75.0,67.53233337402344,169.0,148.0,,253.0620880126953,438.0,,,39.0,,,,,,,,,271.0,1808.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3282839353,11 avr. 2020 à 07:39:51,Pre-Training Plan,Vélo virtuel,,2119,"17,32",169.0,28,false,BMC streetfire,activities/3509339099.fit.gz,73.0,9.0,2119.0,2119.0,17328.69921875,22.600000381469727,8.173999786376953,320.0,0.0,97.0,182.60000610351562,10.699999809265137,0.24121832847595215,,,120.0,94.34505462646484,169.0,138.0,,198.28038024902344,401.0,,,28.0,,,,,,,,,224.0,2120.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3298488516,14 avr. 2020 à 16:00:17,2x15 FTP Intervals,Vélo virtuel,,3293,"31,32",,,false,BMC streetfire,activities/3525833762.fit.gz,73.0,9.0,3293.0,3293.0,31325.900390625,20.0,9.510000228881836,493.0,0.0,4.400000095367432,132.8000030517578,18.899999618530273,0.038306958973407745,,,103.0,93.46076965332031,,0.0,,232.5586700439453,734.0,,,,,,,,,,,,256.0,3294.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3307829269,16 avr. 2020 à 15:36:27,The McCarthy Special,Vélo virtuel,,3605,"35,18",168.0,69,false,BMC streetfire,activities/3535655995.fit.gz,73.0,9.0,3605.0,3605.0,35181.19921875,19.5,9.755999565124512,330.0,0.0,-6.199999809265137,57.79999923706055,11.600000381469727,0.09948495030403137,,,108.0,91.89718627929688,168.0,146.0,,233.12413024902344,803.0,,,69.0,,,,,,,,,273.0,3606.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3334304527,19 mars 2020 à 18:19:51,Sortie à vélo le soir,Vélo,,1564,"17,20",139.0,6,false,BMC streetfire,activities/3563564356.fit.gz,73.0,9.0,1564.0,1564.0,17204.30078125,17.100000381469727,10.996000289916992,,0.0,119.5999984741211,119.5999984741211,0.0,0.0,,,122.0,103.1419448852539,139.0,124.0,,,274.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3349718148,25 avr. 2020 à 10:08:42,Richmond,Vélo virtuel,,1825,"17,21",166.0,30,false,BMC streetfire,activities/3579616463.fit.gz,73.0,9.0,1825.0,1825.0,17210.099609375,19.5,9.420999526977539,130.0,0.0,4.199999809265137,64.5999984741211,12.600000381469727,0.015107408165931702,,,112.0,97.95814514160156,166.0,142.0,,202.54595947265625,353.0,,,30.0,,,,,,,,,230.0,1826.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3361842008,27 avr. 2020 à 15:41:04,Emily's Short Mix,Vélo virtuel,,1937,"12,93",167.0,29,false,BMC streetfire,activities/3592476784.fit.gz,73.0,9.0,1937.0,1839.0,12930.5,23.100000381469727,6.671999931335449,226.0,0.0,97.0,182.60000610351562,9.0,-0.11291133612394333,,,157.0,66.40022277832031,167.0,137.0,,144.7133331298828,251.0,,,29.0,,,,,,,,,156.0,1938.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3364967284,28 avr. 2020 à 09:18:21,Emily's Short Mix,Vélo virtuel,,1536,"10,48",156.0,20,false,BMC streetfire,activities/3595784224.fit.gz,73.0,9.0,1536.0,1536.0,10486.599609375,13.5,6.823999881744385,50.0,0.0,8.600000381469727,29.0,6.199999809265137,-0.03814391791820526,,,116.0,53.35746765136719,156.0,138.0,,90.20352172851562,132.0,,,20.0,,,,,,,,,95.0,1537.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3374723897,30 avr. 2020 à 11:13:07,Emily's Short Mix,Vélo virtuel,,1810,"16,84",175.0,56,false,BMC streetfire,activities/3605991757.fit.gz,73.0,9.0,1810.0,1810.0,16839.30078125,22.200000762939453,9.293000221252441,289.0,0.0,4.400000095367432,132.8000030517578,16.399999618530273,0.04869561269879341,,,104.0,93.45539855957031,175.0,157.0,,256.8338928222656,443.0,,,56.0,,,,,,,,,278.0,1811.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3378852569,1 mai 2020 à 09:32:24,Emily's Short Mix,Vélo virtuel,,1811,"14,02",140.0,7,false,BMC streetfire,activities/3610328302.fit.gz,73.0,9.0,1811.0,1811.0,14023.099609375,18.299999237060547,7.739999771118164,72.0,0.0,4.199999809265137,64.5999984741211,16.399999618530273,-0.13549073040485382,,,84.0,70.42533111572266,140.0,120.0,,106.5320816040039,184.0,,,7.0,,,,,,,,,111.0,1812.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3400633514,5 mai 2020 à 08:34:29,Emily's Short Mix,Vélo virtuel,,1912,"10,91",170.0,18,false,BMC streetfire,activities/3633277375.fit.gz,73.0,9.0,1912.0,1809.0,10915.599609375,17.700000762939453,5.705999851226807,148.0,0.0,4.400000095367432,46.20000076293945,11.899999618530273,-0.025651361793279648,,,105.0,64.09091186523438,170.0,131.0,,97.73847198486328,167.0,,,18.0,,,,,,,,,104.0,1913.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3402645218,5 mai 2020 à 15:51:25,Grin And Bear It,Vélo virtuel,,2574,"24,33",170.0,49,false,BMC streetfire,activities/3635384774.fit.gz,73.0,9.0,2574.0,2436.0,24336.30078125,20.200000762939453,9.447999954223633,241.0,0.0,-6.199999809265137,57.79999923706055,11.399999618530273,0.02876361645758152,,,110.0,90.21833038330078,170.0,144.0,,232.8828582763672,541.0,,,49.0,,,,,,,,,258.0,2575.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3454450234,15 mai 2020 à 07:42:35,Sortie à vélo matinale,Vélo,,7622,"47,88",172.0,111,false,BMC streetfire,activities/3689570622.fit.gz,73.0,9.0,7622.0,7518.0,47885.80078125,12.5,6.285999774932861,256.0,254.0,125.0,167.0,18.0,-0.003341282717883587,,,115.0,88.40743255615234,172.0,133.0,,93.55109405517578,1336.0,,,111.0,,,,,,,,,,,,,0.0,,1.0,,1589526016.0,1.0,8.819999694824219,5.460000038146973,1.6799999475479126,0.6100000143051147,1020.7000122070312,6.860000133514404,11.470000267028809,32.0,0.0,1589517184.0,1589571584.0,0.7900000214576721,1214198.0,,0.0,,0.0,16093.0,1.0,349.0,,,,,,,,
3465792218,17 mai 2020 à 07:55:17,Sortie à vélo matinale,Vélo,,8991,"70,27",168.0,146,false,BMC streetfire,activities/3701501999.fit.gz,73.0,9.0,8991.0,8933.0,70276.296875,13.800000190734863,7.815999984741211,223.0,232.0,56.79999923706055,98.19999694824219,9.699999809265137,-0.010245274752378464,,,122.0,94.81520080566406,168.0,143.0,,128.54458618164062,1692.0,,,146.0,,,,,,,,,,,,,0.0,,1.0,,1589698816.0,1.0,10.649999618530273,10.649999618530273,6.03000020980835,0.7300000190734863,1026.0999755859375,3.5799999237060547,4.849999904632568,41.0,0.0,1589689856.0,1589744640.0,0.8500000238418579,1214198.0,,0.0,,0.009999999776482582,16093.0,1.0,330.1000061035156,,,,,,,,
3477945234,19 mai 2020 à 16:45:21,Sortie à vélo le soir,Vélo,,1688,"20,55",160.0,18,false,BMC streetfire,activities/3714278786.fit.gz,73.0,9.0,1688.0,1688.0,20549.19921875,16.600000381469727,12.223999977111816,,0.0,36.599998474121094,38.0,0.6000000238418579,0.0029198217671364546,,,111.0,95.13603973388672,160.0,135.0,,396.1990661621094,233.0,,21.0,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3494317418,22 mai 2020 à 16:40:57,Emily's Short Mix,Vélo virtuel,,1808,"19,35",162.0,27,false,BMC streetfire,activities/3731546210.fit.gz,,9.0,1808.0,1808.0,19349.5,19.600000381469727,10.702157020568848,172.0,0.0,-6.199999809265137,57.79999923706055,11.600000381469727,0.029974935576319695,,,107.0,97.6683349609375,,141.34312438964844,,283.16131591796875,490.0,,,27.0,,,,,,,,,308.0,1809.0,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3502442001,24 mai 2020 à 06:58:28,Sortie à vélo matinale,Vélo,,9419,"76,07",169.0,94,false,BMC streetfire,activities/3740199211.fit.gz,,9.0,9419.0,9339.0,76075.3984375,13.699999809265137,8.145990371704102,320.0,317.0,-77.19999694824219,-38.400001525878906,14.300000190734863,0.004995044320821762,,,128.0,91.93795776367188,,135.2021484375,,149.95321655273438,1294.0,,15.0,94.0,,,,,,,,,,,,,0.0,,1.0,,1590300032.0,1.0,9.90999984741211,9.300000190734863,6.869999885559082,0.8100000023841858,1034.5999755859375,1.7599999904632568,2.2300000190734863,33.0,0.0,1590294272.0,1590349824.0,0.07000000029802322,1214198.0,,0.0,,0.019999999552965164,16093.0,0.0,339.8999938964844,,,,,,,,
3540302172,31 mai 2020 à 07:16:44,Sortie à vélo matinale,Vélo,,610,"6,77",151.0,4,false,BMC streetfire,activities/3780087629.fit.gz,,9.0,610.0,610.0,6773.2998046875,16.100000381469727,11.10377025604248,0.0,0.0,6.199999809265137,6.800000190734863,0.699999988079071,0.0029527703300118446,,,,,,129.23770141601562,,,105.0,,19.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3540307732,31 mai 2020 à 07:33:34,Sortie à vélo matinale,Vélo,,7041,"54,04",172.0,136,false,BMC streetfire,activities/3780091354.fit.gz,,9.0,7041.0,6953.0,54044.5,14.0,7.772831916809082,240.0,264.0,4.400000095367432,49.0,44.400001525878906,-0.002590457908809185,,,130.0,87.48400115966797,,146.80874633789062,,138.10572814941406,1234.0,,21.0,136.0,,,,,,,,,,,,,0.0,,1.0,,1590908416.0,1.0,17.5,17.5,8.770000457763672,0.5699999928474426,1015.2999877929688,6.769999980926514,11.170000076293945,77.0,0.0,1590898688.0,1590955136.0,0.3100000023841858,1214198.0,,0.0,,0.30000001192092896,16093.0,1.0,333.0,,,,,,,,
3575466310,2 juin 2020 à 17:03:16,Sortie à vélo le soir,Vélo,,1442,"16,20",,,false,BMC streetfire,activities/3817397286.fit.gz,,9.0,1442.0,1442.0,16208.2998046875,17.299999237060547,11.240152359008789,0.0,0.0,28.399999618530273,30.0,0.800000011920929,0.0074036139994859695,,,119.0,99.01187133789062,,,,,520.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3576662807,7 juin 2020 à 07:20:54,Sortie à vélo matinale,Vélo,,610,"5,57",130.0,2,false,BMC streetfire,activities/3818644076.fit.gz,,9.0,610.0,610.0,5577.60009765625,10.100000381469727,9.143606185913086,0.0,0.0,53.79999923706055,54.599998474121094,2.0,0.0,,,113.0,100.20361328125,,121.95246124267578,,,98.0,,22.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3576671740,7 juin 2020 à 07:35:33,Sortie à vélo matinale,Vélo,,10703,"79,32",167.0,147,false,BMC streetfire,activities/3818652617.fit.gz,,9.0,10703.0,10535.0,79320.1015625,13.399999618530273,7.529197692871094,380.0,393.0,34.400001525878906,91.80000305175781,16.100000381469727,-0.00479071494191885,,,152.0,88.08623504638672,,140.15206909179688,,125.6773910522461,1587.0,,17.0,147.0,,,,,,,,,,,,,0.0,,1.0,,1591513216.0,2.0,13.390000343322754,13.390000343322754,7.78000020980835,0.6899999976158142,1011.0,3.990000009536743,5.010000228881836,315.0,0.0430000014603138,1591503360.0,1591560192.0,0.5699999928474426,1214198.0,,0.05999999865889549,5.0,0.49000000953674316,16093.0,1.0,372.20001220703125,,,,,,,,
3588769441,9 juin 2020 à 16:25:15,Sortie à vélo le soir,Vélo,,1518,"16,71",165.0,18,false,BMC streetfire,activities/3831406073.fit.gz,,9.0,1518.0,1518.0,16717.0,17.299999237060547,11.012516021728516,0.0,0.0,-19.200000762939453,-18.600000381469727,1.2000000476837158,0.0,,,120.0,95.2363510131836,,137.1949920654297,,,278.0,,20.0,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3601465934,12 juin 2020 à 05:29:53,Sortie à vélo matinale,Vélo,,361,"3,20",138.0,1,false,BMC streetfire,activities/3844782060.fit.gz,,9.0,361.0,361.0,3207.89990234375,10.199999809265137,8.886149406433105,0.0,0.0,139.39999389648438,140.1999969482422,1.2999999523162842,0.02493843249976635,,,114.0,100.1966781616211,,124.13573455810547,,,58.0,,18.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
3601467345,12 juin 2020 à 05:39:23,Sortie à vélo matinale,Vélo,,4133,"31,31",168.0,55,false,BMC streetfire,activities/3844783427.fit.gz,,9.0,4133.0,3947.0,31315.900390625,13.199999809265137,7.9341020584106445,130.0,136.0,11.800000190734863,47.20000076293945,33.29999923706055,-0.014050371013581753,,,113.0,91.18055725097656,,140.31739807128906,,139.03636169433594,697.0,,13.0,55.0,,,,,,,,,,,,,0.0,,1.0,,1591938048.0,5.0,11.5600004196167,11.5600004196167,10.930000305175781,0.9599999785423279,1000.7000122070312,3.5299999713897705,6.309999942779541,92.0,0.02879999950528145,1591935232.0,1591992448.0,0.7400000095367432,1214198.0,,0.30000001192092896,5.0,0.699999988079071,16093.0,0.0,379.29998779296875,,,,,,,,
3601467610,12 juin 2020 à 07:12:38,Sortie à vélo matinale,Vélo,,1455,"9,75",164.0,17,false,BMC streetfire,activities/3844783783.fit.gz,,9.0,1455.0,1346.0,9750.599609375,13.199999809265137,7.244130611419678,89.0,94.0,4.0,38.0,22.700000762939453,0.03486964851617813,,,117.0,83.69361877441406,,137.04786682128906,,144.50486755371094,235.0,,13.0,17.0,,,,,,,,,,,,,0.0,,1.0,,1591945216.0,2.0,13.0,13.0,11.579999923706055,0.9100000262260437,1000.2999877929688,4.059999942779541,6.429999828338623,108.0,0.03669999912381172,1591935232.0,1591992448.0,0.7400000095367432,1214198.0,,0.23000000417232513,5.0,0.4000000059604645,16093.0,1.0,377.70001220703125,,,,,,,,
3609513330,13 juin 2020 à 18:02:00,Course à pied en soirée,Course à pied,,1384,"4,01",,,false,,activities/3609513330.gpx,,,1384.0,1354.0,4018.89990234375,5.300000190734863,2.9681684970855713,51.78218078613281,57.882198333740234,71.30000305175781,129.10000610351562,35.099998474121094,-0.15178282558918,,,,,,,,,375.636962890625,,,,,,,,,,,,,,,,0.0,,1.0,4188.0,1592071168.0,2.0,21.540000915527344,21.540000915527344,11.609999656677246,0.5299999713897705,1011.7999877929688,5.579999923706055,6.559999942779541,208.0,0.03449999913573265,1592020096.0,1592078208.0,0.7699999809265137,,342059.0,0.029999999329447746,5.0,0.38999998569488525,16093.0,0.0,356.5,,,,,,,,
3629367803,14 juin 2020 à 09:15:42,Sortie à vélo le midi,Vélo,,3292,"18,86",160.0,39,false,BMC streetfire,activities/3874541989.fit.gz,,9.0,3292.0,3148.0,18861.599609375,12.699999809265137,5.991613864898682,169.0,109.0,91.5999984741211,159.39999389648438,12.600000381469727,0.31810662150382996,,,114.0,85.51285552978516,,137.94642639160156,,113.93367004394531,458.0,,18.0,39.0,,,,,,,,,,,,,0.0,,1.0,,1592125184.0,1.0,19.290000915527344,19.290000915527344,13.1899995803833,0.6800000071525574,1017.0,3.619999885559082,4.900000095367432,210.0,0.0,1592106496.0,1592164736.0,0.800000011920929,1214198.0,,0.0,,0.09000000357627869,16093.0,4.0,357.6000061035156,,,,,,,,
